	case	comparison	SNF: FDA & CGC
204823	PROS12319B-SU2C-06115123	ACH-000201	0.9978115084042303
204806	PROS12319B-SU2C-06115123	ACH-000155	0.9978143685863122
204772	PROS12319B-SU2C-06115123	ACH-000062	0.9978196132003092
205051	PROS12319B-SU2C-06115123	ACH-000681	0.9978230338486335
204856	PROS12319B-SU2C-06115123	ACH-000288	0.9978251652643865
205095	PROS12319B-SU2C-06115123	ACH-000781	0.9978254552819691
205004	PROS12319B-SU2C-06115123	ACH-000599	0.9978267050878197
204922	PROS12319B-SU2C-06115123	ACH-000430	0.9978273885343232
205001	PROS12319B-SU2C-06115123	ACH-000589	0.9978273885496836
204819	PROS12319B-SU2C-06115123	ACH-000191	0.9978298368970075
205139	PROS12319B-SU2C-06115123	ACH-000864	0.9978306405248704
204970	PROS12319B-SU2C-06115123	ACH-000530	0.9978310141747286
204989	PROS12319B-SU2C-06115123	ACH-000569	0.9978314990876386
204829	PROS12319B-SU2C-06115123	ACH-000219	0.9978316293494327
204807	PROS12319B-SU2C-06115123	ACH-000159	0.9978316799997673
204859	PROS12319B-SU2C-06115123	ACH-000292	0.9978323243573948
205009	PROS12319B-SU2C-06115123	ACH-000610	0.9978343018812988
204904	PROS12319B-SU2C-06115123	ACH-000394	0.9978355320465212
205033	PROS12319B-SU2C-06115123	ACH-000652	0.9978360240469113
204924	PROS12319B-SU2C-06115123	ACH-000433	0.9978365761856532
205112	PROS12319B-SU2C-06115123	ACH-000816	0.997836578428419
204936	PROS12319B-SU2C-06115123	ACH-000452	0.9978367137216505
204993	PROS12319B-SU2C-06115123	ACH-000574	0.9978394250271758
204804	PROS12319B-SU2C-06115123	ACH-000149	0.9978396816491371
204875	PROS12319B-SU2C-06115123	ACH-000335	0.9978397325465846
204844	PROS12319B-SU2C-06115123	ACH-000252	0.9978397459785868
204939	PROS12319B-SU2C-06115123	ACH-000465	0.9978397534781933
205077	PROS12319B-SU2C-06115123	ACH-000740	0.9978397580107492
204932	PROS12319B-SU2C-06115123	ACH-000448	0.9978398002722253
205093	PROS12319B-SU2C-06115123	ACH-000778	0.9978402880270889
204796	PROS12319B-SU2C-06115123	ACH-000132	0.9978404743688309
204941	PROS12319B-SU2C-06115123	ACH-000470	0.9978409982141594
204830	PROS12319B-SU2C-06115123	ACH-000222	0.9978415967510671
204835	PROS12319B-SU2C-06115123	ACH-000235	0.9978416836541987
204831	PROS12319B-SU2C-06115123	ACH-000223	0.9978424844456977
205197	PROS12319B-SU2C-06115123	ACH-001049	0.9978435588131012
204848	PROS12319B-SU2C-06115123	ACH-000259	0.9978439156602172
205089	PROS12319B-SU2C-06115123	ACH-000769	0.9978445848139214
204908	PROS12319B-SU2C-06115123	ACH-000400	0.997845334654108
204972	PROS12319B-SU2C-06115123	ACH-000535	0.99784536291032
205056	PROS12319B-SU2C-06115123	ACH-000696	0.9978459393918664
204866	PROS12319B-SU2C-06115123	ACH-000309	0.9978462402357795
204774	PROS12319B-SU2C-06115123	ACH-000075	0.9978465225063652
204884	PROS12319B-SU2C-06115123	ACH-000353	0.997846615326205
205117	PROS12319B-SU2C-06115123	ACH-000825	0.9978470903694855
205046	PROS12319B-SU2C-06115123	ACH-000675	0.9978472951524961
204805	PROS12319B-SU2C-06115123	ACH-000153	0.9978474719844681
204955	PROS12319B-SU2C-06115123	ACH-000501	0.9978475667635601
204947	PROS12319B-SU2C-06115123	ACH-000482	0.99784770574506
204834	PROS12319B-SU2C-06115123	ACH-000231	0.9978478533858608
205064	PROS12319B-SU2C-06115123	ACH-000716	0.9978482667712408
205025	PROS12319B-SU2C-06115123	ACH-000638	0.9978483737017465
204789	PROS12319B-SU2C-06115123	ACH-000114	0.9978483934834498
204779	PROS12319B-SU2C-06115123	ACH-000094	0.9978484263096977
204880	PROS12319B-SU2C-06115123	ACH-000349	0.9978499140767911
204798	PROS12319B-SU2C-06115123	ACH-000139	0.9978502815800198
204962	PROS12319B-SU2C-06115123	ACH-000516	0.9978506875783624
204945	PROS12319B-SU2C-06115123	ACH-000480	0.9978515902038824
204944	PROS12319B-SU2C-06115123	ACH-000476	0.9978521052894181
205015	PROS12319B-SU2C-06115123	ACH-000620	0.9978522992529281
205088	PROS12319B-SU2C-06115123	ACH-000767	0.9978528845518346
204913	PROS12319B-SU2C-06115123	ACH-000417	0.9978531080322368
205137	PROS12319B-SU2C-06115123	ACH-000861	0.9978537025384218
205151	PROS12319B-SU2C-06115123	ACH-000886	0.9978538798659864
205041	PROS12319B-SU2C-06115123	ACH-000668	0.9978538874120365
205052	PROS12319B-SU2C-06115123	ACH-000688	0.9978541750022444
204785	PROS12319B-SU2C-06115123	ACH-000107	0.9978542013458409
205098	PROS12319B-SU2C-06115123	ACH-000787	0.9978549089594664
204971	PROS12319B-SU2C-06115123	ACH-000532	0.9978555132171572
204895	PROS12319B-SU2C-06115123	ACH-000376	0.9978558762412165
205121	PROS12319B-SU2C-06115123	ACH-000830	0.9978560771286727
204937	PROS12319B-SU2C-06115123	ACH-000457	0.9978561888321501
205118	PROS12319B-SU2C-06115123	ACH-000826	0.997856419559126
204952	PROS12319B-SU2C-06115123	ACH-000489	0.9978574753952384
205078	PROS12319B-SU2C-06115123	ACH-000743	0.9978579492394954
205174	PROS12319B-SU2C-06115123	ACH-000947	0.99785805056845
204896	PROS12319B-SU2C-06115123	ACH-000378	0.9978582164152596
205201	PROS12319B-SU2C-06115123	ACH-001125	0.997858234809431
204784	PROS12319B-SU2C-06115123	ACH-000103	0.9978590420672641
204817	PROS12319B-SU2C-06115123	ACH-000188	0.9978594650887498
205094	PROS12319B-SU2C-06115123	ACH-000780	0.9978595438842943
205105	PROS12319B-SU2C-06115123	ACH-000800	0.9978596204456771
204921	PROS12319B-SU2C-06115123	ACH-000429	0.997859679317114
204915	PROS12319B-SU2C-06115123	ACH-000421	0.9978597313203843
205124	PROS12319B-SU2C-06115123	ACH-000841	0.9978598119313675
204957	PROS12319B-SU2C-06115123	ACH-000506	0.9978599434266068
205123	PROS12319B-SU2C-06115123	ACH-000840	0.9978601388656725
204860	PROS12319B-SU2C-06115123	ACH-000293	0.9978605778726772
205090	PROS12319B-SU2C-06115123	ACH-000772	0.9978608459116625
204969	PROS12319B-SU2C-06115123	ACH-000528	0.9978608959209279
205023	PROS12319B-SU2C-06115123	ACH-000633	0.9978610516503557
205134	PROS12319B-SU2C-06115123	ACH-000858	0.9978622108907615
204843	PROS12319B-SU2C-06115123	ACH-000250	0.9978627277221196
205065	PROS12319B-SU2C-06115123	ACH-000717	0.9978631866458418
205109	PROS12319B-SU2C-06115123	ACH-000810	0.9978643428751339
204954	PROS12319B-SU2C-06115123	ACH-000496	0.9978645152547867
205130	PROS12319B-SU2C-06115123	ACH-000852	0.9978645845077986
204891	PROS12319B-SU2C-06115123	ACH-000361	0.9978657426659796
204949	PROS12319B-SU2C-06115123	ACH-000484	0.9978659194266184
204757	PROS12319B-SU2C-06115123	ACH-000007	0.9978663055426356
204768	PROS12319B-SU2C-06115123	ACH-000042	0.9978681029795886
204767	PROS12319B-SU2C-06115123	ACH-000040	0.9978742858485781
204786	PROS12319B-SU2C-06115123	ACH-000108	0.9978743936263077
204792	PROS12319B-SU2C-06115123	ACH-000117	0.9978791971628898
204918	PROS12319B-SU2C-06115123	ACH-000425	0.9978825664361324
205005	PROS12319B-SU2C-06115123	ACH-000601	0.9978834343637838
205162	PROS12319B-SU2C-06115123	ACH-000911	0.9978850218096388
205190	PROS12319B-SU2C-06115123	ACH-000991	0.997885483802943
205171	PROS12319B-SU2C-06115123	ACH-000930	0.9978858551111888
204799	PROS12319B-SU2C-06115123	ACH-000142	0.9978866511601578
204773	PROS12319B-SU2C-06115123	ACH-000067	0.9978898775991226
205018	PROS12319B-SU2C-06115123	ACH-000624	0.9978906292244469
205101	PROS12319B-SU2C-06115123	ACH-000790	0.9978919156689627
204871	PROS12319B-SU2C-06115123	ACH-000322	0.9978923253732712
204929	PROS12319B-SU2C-06115123	ACH-000442	0.9978932552092316
205082	PROS12319B-SU2C-06115123	ACH-000749	0.9978936125037339
205168	PROS12319B-SU2C-06115123	ACH-000926	0.9978937070807001
204928	PROS12319B-SU2C-06115123	ACH-000441	0.9978938861885696
204820	PROS12319B-SU2C-06115123	ACH-000192	0.9978943310783325
204983	PROS12319B-SU2C-06115123	ACH-000560	0.9978955819732043
204758	PROS12319B-SU2C-06115123	ACH-000008	0.9978956176560131
205181	PROS12319B-SU2C-06115123	ACH-000966	0.9978958739769288
205104	PROS12319B-SU2C-06115123	ACH-000798	0.997895938505946
205141	PROS12319B-SU2C-06115123	ACH-000866	0.9978963555458794
204911	PROS12319B-SU2C-06115123	ACH-000408	0.9978985887321283
205080	PROS12319B-SU2C-06115123	ACH-000747	0.9978992332090624
204903	PROS12319B-SU2C-06115123	ACH-000392	0.9978992556674797
205156	PROS12319B-SU2C-06115123	ACH-000894	0.997899637205481
204788	PROS12319B-SU2C-06115123	ACH-000111	0.9979002928043709
204771	PROS12319B-SU2C-06115123	ACH-000055	0.9979007093791156
204781	PROS12319B-SU2C-06115123	ACH-000099	0.9979012620699801
204867	PROS12319B-SU2C-06115123	ACH-000311	0.997901395573533
205175	PROS12319B-SU2C-06115123	ACH-000949	0.9979016917996201
205138	PROS12319B-SU2C-06115123	ACH-000863	0.9979022418068166
205183	PROS12319B-SU2C-06115123	ACH-000970	0.9979025053039685
204765	PROS12319B-SU2C-06115123	ACH-000030	0.9979028204078049
204791	PROS12319B-SU2C-06115123	ACH-000116	0.9979034459040103
204816	PROS12319B-SU2C-06115123	ACH-000187	0.9979043055925151
205044	PROS12319B-SU2C-06115123	ACH-000672	0.9979043399010885
204847	PROS12319B-SU2C-06115123	ACH-000258	0.9979053645925768
204991	PROS12319B-SU2C-06115123	ACH-000571	0.9979055654485528
205042	PROS12319B-SU2C-06115123	ACH-000669	0.9979056843379117
205007	PROS12319B-SU2C-06115123	ACH-000605	0.9979059903494355
205043	PROS12319B-SU2C-06115123	ACH-000670	0.9979060974271247
204850	PROS12319B-SU2C-06115123	ACH-000265	0.997906382240669
204858	PROS12319B-SU2C-06115123	ACH-000291	0.9979064637571268
205202	PROS12319B-SU2C-06115123	ACH-001126	0.9979068509136685
205207	PROS12319B-SU2C-06115123	ACH-001233	0.9979069252700945
204976	PROS12319B-SU2C-06115123	ACH-000546	0.9979070585657317
204790	PROS12319B-SU2C-06115123	ACH-000115	0.9979070889038825
205184	PROS12319B-SU2C-06115123	ACH-000971	0.9979073570959237
204808	PROS12319B-SU2C-06115123	ACH-000161	0.9979076390799767
204877	PROS12319B-SU2C-06115123	ACH-000343	0.9979080876813896
204881	PROS12319B-SU2C-06115123	ACH-000350	0.9979082925185416
205158	PROS12319B-SU2C-06115123	ACH-000902	0.9979086165466843
204959	PROS12319B-SU2C-06115123	ACH-000510	0.9979088632516542
205061	PROS12319B-SU2C-06115123	ACH-000706	0.9979095467938589
204811	PROS12319B-SU2C-06115123	ACH-000174	0.9979099354775368
205147	PROS12319B-SU2C-06115123	ACH-000880	0.997910018520948
205107	PROS12319B-SU2C-06115123	ACH-000803	0.997910129116011
205198	PROS12319B-SU2C-06115123	ACH-001065	0.9979104527587347
205177	PROS12319B-SU2C-06115123	ACH-000955	0.9979109125490708
204990	PROS12319B-SU2C-06115123	ACH-000570	0.9979113501345799
205136	PROS12319B-SU2C-06115123	ACH-000860	0.9979116136002848
204910	PROS12319B-SU2C-06115123	ACH-000403	0.9979120062630913
204916	PROS12319B-SU2C-06115123	ACH-000423	0.997912082558013
204935	PROS12319B-SU2C-06115123	ACH-000451	0.9979123406390045
205191	PROS12319B-SU2C-06115123	ACH-000998	0.9979129116175234
204982	PROS12319B-SU2C-06115123	ACH-000559	0.9979134587676912
205144	PROS12319B-SU2C-06115123	ACH-000871	0.9979135568693611
204934	PROS12319B-SU2C-06115123	ACH-000450	0.9979139232847681
205059	PROS12319B-SU2C-06115123	ACH-000703	0.9979139491845164
204909	PROS12319B-SU2C-06115123	ACH-000401	0.9979139583809806
204966	PROS12319B-SU2C-06115123	ACH-000524	0.9979141551661924
205143	PROS12319B-SU2C-06115123	ACH-000869	0.9979141569114245
204826	PROS12319B-SU2C-06115123	ACH-000211	0.9979144204920557
205019	PROS12319B-SU2C-06115123	ACH-000625	0.9979146813062332
204980	PROS12319B-SU2C-06115123	ACH-000555	0.9979153843741091
204981	PROS12319B-SU2C-06115123	ACH-000558	0.9979158414248563
205017	PROS12319B-SU2C-06115123	ACH-000622	0.9979159208365562
204885	PROS12319B-SU2C-06115123	ACH-000354	0.997916185713213
205193	PROS12319B-SU2C-06115123	ACH-001021	0.9979167218322541
204787	PROS12319B-SU2C-06115123	ACH-000109	0.9979167911913687
205030	PROS12319B-SU2C-06115123	ACH-000648	0.9979169153916423
205053	PROS12319B-SU2C-06115123	ACH-000689	0.9979169910323555
205192	PROS12319B-SU2C-06115123	ACH-001016	0.9979170898427011
204857	PROS12319B-SU2C-06115123	ACH-000290	0.9979174377862762
204797	PROS12319B-SU2C-06115123	ACH-000138	0.9979175271309705
205205	PROS12319B-SU2C-06115123	ACH-001189	0.9979175725816913
204809	PROS12319B-SU2C-06115123	ACH-000169	0.9979180610010655
204864	PROS12319B-SU2C-06115123	ACH-000305	0.9979181491188501
204839	PROS12319B-SU2C-06115123	ACH-000243	0.9979181609626799
205055	PROS12319B-SU2C-06115123	ACH-000693	0.9979182510302331
205079	PROS12319B-SU2C-06115123	ACH-000744	0.9979185819290104
205032	PROS12319B-SU2C-06115123	ACH-000651	0.9979189116540124
205057	PROS12319B-SU2C-06115123	ACH-000698	0.9979190378344852
204876	PROS12319B-SU2C-06115123	ACH-000341	0.9979192481797035
205040	PROS12319B-SU2C-06115123	ACH-000667	0.9979192855855074
204897	PROS12319B-SU2C-06115123	ACH-000379	0.9979197227109732
205132	PROS12319B-SU2C-06115123	ACH-000855	0.9979202955870674
205075	PROS12319B-SU2C-06115123	ACH-000733	0.9979205593624987
204892	PROS12319B-SU2C-06115123	ACH-000364	0.9979210905841657
205022	PROS12319B-SU2C-06115123	ACH-000631	0.9979212188371407
204901	PROS12319B-SU2C-06115123	ACH-000389	0.9979212502773891
204883	PROS12319B-SU2C-06115123	ACH-000352	0.9979215316752839
204814	PROS12319B-SU2C-06115123	ACH-000181	0.9979215447887516
205133	PROS12319B-SU2C-06115123	ACH-000857	0.997921604405922
205146	PROS12319B-SU2C-06115123	ACH-000878	0.9979216171598029
205179	PROS12319B-SU2C-06115123	ACH-000962	0.9979216210709503
205014	PROS12319B-SU2C-06115123	ACH-000617	0.9979217666055795
205163	PROS12319B-SU2C-06115123	ACH-000915	0.9979219585246635
204842	PROS12319B-SU2C-06115123	ACH-000249	0.9979224808797599
204889	PROS12319B-SU2C-06115123	ACH-000359	0.997923183779907
205028	PROS12319B-SU2C-06115123	ACH-000643	0.9979236749250233
205091	PROS12319B-SU2C-06115123	ACH-000775	0.9979239676881227
204764	PROS12319B-SU2C-06115123	ACH-000023	0.997924140878782
204832	PROS12319B-SU2C-06115123	ACH-000225	0.9979242474701826
205176	PROS12319B-SU2C-06115123	ACH-000951	0.99792458721082
205182	PROS12319B-SU2C-06115123	ACH-000968	0.9979248575446807
204979	PROS12319B-SU2C-06115123	ACH-000552	0.9979251162267276
204828	PROS12319B-SU2C-06115123	ACH-000217	0.9979251804200071
205131	PROS12319B-SU2C-06115123	ACH-000853	0.9979251997920963
205083	PROS12319B-SU2C-06115123	ACH-000752	0.9979255242431092
205116	PROS12319B-SU2C-06115123	ACH-000824	0.9979262333393606
205148	PROS12319B-SU2C-06115123	ACH-000881	0.9979264348000304
205085	PROS12319B-SU2C-06115123	ACH-000756	0.9979264651943952
204960	PROS12319B-SU2C-06115123	ACH-000514	0.9979264850988127
204801	PROS12319B-SU2C-06115123	ACH-000145	0.9979268381615941
204861	PROS12319B-SU2C-06115123	ACH-000298	0.9979269883196662
205039	PROS12319B-SU2C-06115123	ACH-000666	0.9979270437060866
204956	PROS12319B-SU2C-06115123	ACH-000504	0.9979271479257804
204902	PROS12319B-SU2C-06115123	ACH-000391	0.9979274157601551
204874	PROS12319B-SU2C-06115123	ACH-000332	0.9979277932092854
204812	PROS12319B-SU2C-06115123	ACH-000176	0.9979282438867395
205000	PROS12319B-SU2C-06115123	ACH-000587	0.9979284004442072
204987	PROS12319B-SU2C-06115123	ACH-000565	0.9979293502257972
205172	PROS12319B-SU2C-06115123	ACH-000940	0.997929374539931
205167	PROS12319B-SU2C-06115123	ACH-000924	0.9979302010196315
204827	PROS12319B-SU2C-06115123	ACH-000212	0.9979303784855155
204780	PROS12319B-SU2C-06115123	ACH-000098	0.997930380456363
205073	PROS12319B-SU2C-06115123	ACH-000729	0.997930571597862
205081	PROS12319B-SU2C-06115123	ACH-000748	0.9979309627192738
204825	PROS12319B-SU2C-06115123	ACH-000210	0.9979316255114066
204923	PROS12319B-SU2C-06115123	ACH-000431	0.9979321533840284
205166	PROS12319B-SU2C-06115123	ACH-000919	0.9979322971105509
204943	PROS12319B-SU2C-06115123	ACH-000475	0.9979326765759409
204852	PROS12319B-SU2C-06115123	ACH-000270	0.9979327208652717
205002	PROS12319B-SU2C-06115123	ACH-000595	0.997933008389808
205020	PROS12319B-SU2C-06115123	ACH-000627	0.9979333986192982
204907	PROS12319B-SU2C-06115123	ACH-000399	0.9979334434296525
204778	PROS12319B-SU2C-06115123	ACH-000092	0.9979337767816244
205016	PROS12319B-SU2C-06115123	ACH-000621	0.997933851486609
205170	PROS12319B-SU2C-06115123	ACH-000929	0.9979340991180322
204794	PROS12319B-SU2C-06115123	ACH-000121	0.9979342070615451
204777	PROS12319B-SU2C-06115123	ACH-000087	0.9979348826109959
205092	PROS12319B-SU2C-06115123	ACH-000776	0.9979350456322814
204846	PROS12319B-SU2C-06115123	ACH-000257	0.9979350538843214
204998	PROS12319B-SU2C-06115123	ACH-000585	0.9979351823674142
205204	PROS12319B-SU2C-06115123	ACH-001151	0.997935347058902
204975	PROS12319B-SU2C-06115123	ACH-000545	0.9979356369720414
205157	PROS12319B-SU2C-06115123	ACH-000900	0.9979360594738803
204878	PROS12319B-SU2C-06115123	ACH-000347	0.9979368619539442
204999	PROS12319B-SU2C-06115123	ACH-000586	0.9979368923987929
205029	PROS12319B-SU2C-06115123	ACH-000647	0.9979375461468146
204894	PROS12319B-SU2C-06115123	ACH-000374	0.9979376128356795
204912	PROS12319B-SU2C-06115123	ACH-000416	0.99793773714586
204986	PROS12319B-SU2C-06115123	ACH-000563	0.9979378258904101
204837	PROS12319B-SU2C-06115123	ACH-000238	0.9979378590962495
204984	PROS12319B-SU2C-06115123	ACH-000561	0.9979379057730431
205076	PROS12319B-SU2C-06115123	ACH-000738	0.9979382821724652
204893	PROS12319B-SU2C-06115123	ACH-000366	0.9979387473002964
205206	PROS12319B-SU2C-06115123	ACH-001190	0.9979398920131181
204988	PROS12319B-SU2C-06115123	ACH-000566	0.997940070798393
205150	PROS12319B-SU2C-06115123	ACH-000883	0.9979400928513591
205200	PROS12319B-SU2C-06115123	ACH-001090	0.9979404383446495
205068	PROS12319B-SU2C-06115123	ACH-000720	0.997940868601
205096	PROS12319B-SU2C-06115123	ACH-000783	0.9979419343274025
204815	PROS12319B-SU2C-06115123	ACH-000186	0.9979432686961504
204925	PROS12319B-SU2C-06115123	ACH-000434	0.9979436907529946
204759	PROS12319B-SU2C-06115123	ACH-000009	0.9979449327222587
204985	PROS12319B-SU2C-06115123	ACH-000562	0.9979465362649211
204855	PROS12319B-SU2C-06115123	ACH-000282	0.9979471218685159
204948	PROS12319B-SU2C-06115123	ACH-000483	0.9979473382971412
205049	PROS12319B-SU2C-06115123	ACH-000679	0.9979478568447893
205125	PROS12319B-SU2C-06115123	ACH-000843	0.9979482821405139
204760	PROS12319B-SU2C-06115123	ACH-000012	0.99794915753642
205047	PROS12319B-SU2C-06115123	ACH-000677	0.997950155536744
204933	PROS12319B-SU2C-06115123	ACH-000449	0.9979506650389814
205035	PROS12319B-SU2C-06115123	ACH-000657	0.9979508534171043
204951	PROS12319B-SU2C-06115123	ACH-000488	0.9979522829598091
204833	PROS12319B-SU2C-06115123	ACH-000228	0.9979526626201364
205142	PROS12319B-SU2C-06115123	ACH-000867	0.9979533621456466
205111	PROS12319B-SU2C-06115123	ACH-000812	0.9979551155174128
204920	PROS12319B-SU2C-06115123	ACH-000428	0.9979554277235502
205054	PROS12319B-SU2C-06115123	ACH-000691	0.9979559292344601
205036	PROS12319B-SU2C-06115123	ACH-000662	0.9979588307900021
205194	PROS12319B-SU2C-06115123	ACH-001023	0.9979615391258099
204824	PROS12319B-SU2C-06115123	ACH-000207	0.9979617914400849
204963	PROS12319B-SU2C-06115123	ACH-000518	0.9979630890761169
205099	PROS12319B-SU2C-06115123	ACH-000788	0.9979632726819225
204995	PROS12319B-SU2C-06115123	ACH-000580	0.9979642646451186
204940	PROS12319B-SU2C-06115123	ACH-000469	0.9979651837412613
205012	PROS12319B-SU2C-06115123	ACH-000615	0.997965641883643
204840	PROS12319B-SU2C-06115123	ACH-000244	0.9979671702423912
205011	PROS12319B-SU2C-06115123	ACH-000614	0.9979675204965517
205084	PROS12319B-SU2C-06115123	ACH-000755	0.9979675458158315
204870	PROS12319B-SU2C-06115123	ACH-000320	0.9979680687082085
204942	PROS12319B-SU2C-06115123	ACH-000472	0.9979692233587363
205006	PROS12319B-SU2C-06115123	ACH-000603	0.9979700117568359
205010	PROS12319B-SU2C-06115123	ACH-000613	0.9979704909577679
204882	PROS12319B-SU2C-06115123	ACH-000351	0.9979705556902069
204756	PROS12319B-SU2C-06115123	ACH-000001	0.9979707864212485
205160	PROS12319B-SU2C-06115123	ACH-000906	0.997971672968927
205154	PROS12319B-SU2C-06115123	ACH-000892	0.9979718618030365
205128	PROS12319B-SU2C-06115123	ACH-000848	0.9979725210520722
205021	PROS12319B-SU2C-06115123	ACH-000628	0.9979725425102884
205031	PROS12319B-SU2C-06115123	ACH-000650	0.9979739540974816
204818	PROS12319B-SU2C-06115123	ACH-000189	0.9979740784715199
205114	PROS12319B-SU2C-06115123	ACH-000819	0.997974105731935
204931	PROS12319B-SU2C-06115123	ACH-000447	0.9979742463741536
205102	PROS12319B-SU2C-06115123	ACH-000792	0.997974857623831
205067	PROS12319B-SU2C-06115123	ACH-000719	0.9979749502018985
204900	PROS12319B-SU2C-06115123	ACH-000384	0.9979755155280271
204927	PROS12319B-SU2C-06115123	ACH-000438	0.9979763051166988
204890	PROS12319B-SU2C-06115123	ACH-000360	0.9979767635956148
205120	PROS12319B-SU2C-06115123	ACH-000828	0.9979772112876284
205196	PROS12319B-SU2C-06115123	ACH-001039	0.9979778162962161
204899	PROS12319B-SU2C-06115123	ACH-000383	0.9979780530259353
204873	PROS12319B-SU2C-06115123	ACH-000330	0.9979788770768991
205159	PROS12319B-SU2C-06115123	ACH-000903	0.9979789972445978
205119	PROS12319B-SU2C-06115123	ACH-000827	0.9979790043283684
205097	PROS12319B-SU2C-06115123	ACH-000784	0.9979795971138234
205024	PROS12319B-SU2C-06115123	ACH-000637	0.9979796981654956
204822	PROS12319B-SU2C-06115123	ACH-000200	0.9979799325707661
205129	PROS12319B-SU2C-06115123	ACH-000849	0.9979806741804572
204821	PROS12319B-SU2C-06115123	ACH-000196	0.9979812713113605
205050	PROS12319B-SU2C-06115123	ACH-000680	0.997981478013535
205058	PROS12319B-SU2C-06115123	ACH-000699	0.997982105955119
205185	PROS12319B-SU2C-06115123	ACH-000976	0.9979822579327343
205110	PROS12319B-SU2C-06115123	ACH-000811	0.9979824887077301
205013	PROS12319B-SU2C-06115123	ACH-000616	0.997982639158802
204978	PROS12319B-SU2C-06115123	ACH-000548	0.9979828345462891
204836	PROS12319B-SU2C-06115123	ACH-000236	0.9979828973170902
204849	PROS12319B-SU2C-06115123	ACH-000264	0.997982982036916
205135	PROS12319B-SU2C-06115123	ACH-000859	0.9979834231930095
205045	PROS12319B-SU2C-06115123	ACH-000674	0.9979836118241687
204964	PROS12319B-SU2C-06115123	ACH-000521	0.9979836533158497
205103	PROS12319B-SU2C-06115123	ACH-000793	0.9979841599684481
204888	PROS12319B-SU2C-06115123	ACH-000358	0.9979843586152931
205127	PROS12319B-SU2C-06115123	ACH-000847	0.9979843880066015
205069	PROS12319B-SU2C-06115123	ACH-000722	0.997984423308874
205161	PROS12319B-SU2C-06115123	ACH-000910	0.9979845232938416
204961	PROS12319B-SU2C-06115123	ACH-000515	0.9979847231004682
204869	PROS12319B-SU2C-06115123	ACH-000319	0.9979852557300343
204863	PROS12319B-SU2C-06115123	ACH-000304	0.9979853153288328
205199	PROS12319B-SU2C-06115123	ACH-001089	0.9979853973448851
204810	PROS12319B-SU2C-06115123	ACH-000171	0.9979860125280667
204769	PROS12319B-SU2C-06115123	ACH-000047	0.9979864774414323
204770	PROS12319B-SU2C-06115123	ACH-000052	0.9979869702295984
205108	PROS12319B-SU2C-06115123	ACH-000809	0.9979872070559404
205072	PROS12319B-SU2C-06115123	ACH-000727	0.9979872328595196
204766	PROS12319B-SU2C-06115123	ACH-000035	0.9979877414350186
204973	PROS12319B-SU2C-06115123	ACH-000536	0.9979878618886066
204992	PROS12319B-SU2C-06115123	ACH-000572	0.9979878889731583
204793	PROS12319B-SU2C-06115123	ACH-000118	0.9979890147332621
205027	PROS12319B-SU2C-06115123	ACH-000640	0.9979896382373272
205203	PROS12319B-SU2C-06115123	ACH-001138	0.9979896406563432
