seed	mAP
119	0.11180187126092116
120	0.11267807450959014
121	0.11231681964055856
122	0.11169149978319816
123	0.11444592793888152
124	0.11462404830663112
125	0.11212485025856768
126	0.11172806396813678
127	0.11081172652582648
128	0.11111562048801839
129	0.11286659054690534
130	0.11261664220325553
131	0.11147383329985594
132	0.11275601983926492
133	0.1128248827680323
134	0.1134865561721694
135	0.1128714720326166
136	0.11095822400745865
137	0.11351301078008298
138	0.11335324130376503
139	0.11101930382171339
140	0.110440440645775
141	0.11014647692509015
142	0.11307510474850782
143	0.111921522800493
144	0.11247464191587576
145	0.11211125414286695
146	0.11147597771294343
147	0.11266580529090678
148	0.11124541487558684
149	0.11208943275972846
150	0.11366290208818501
151	0.10938117978386022
152	0.1117854544000209
153	0.11213949853703749
154	0.11085627789787124
155	0.11173317061040089
156	0.11470191447676652
157	0.10983160559151613
158	0.11011761823642692
159	0.11255725373655895
160	0.11269041194216527
161	0.11143536458439132
162	0.11156661392065358
163	0.11180560528096214
164	0.11163600859491322
165	0.11158635834558356
166	0.11137440404533624
167	0.11109701887983271
168	0.11071745660264434
169	0.11072610751757561
170	0.11280394105097055
171	0.1125203347059032
172	0.11023712477355739
173	0.11234916942694426
174	0.11353956931616042
175	0.11151659388719799
176	0.11337291038456132
177	0.11366661398972039
178	0.11226346654404455
179	0.11415029619197034
180	0.11179963129212658
181	0.1121636821526672
182	0.11323709017078036
183	0.11323364420170619
184	0.11214981333391238
185	0.1147066022104867
186	0.11326175259421456
187	0.11383562705842679
188	0.11158649168631633
189	0.11198931751900115
190	0.11253576036306806
191	0.11213009509937874
192	0.11348044827347141
193	0.11333262968865011
194	0.11259274034643707
195	0.11446523544722552
196	0.11450665867527117
197	0.11225354045124936
198	0.11349098047496813
199	0.11160319310938603
200	0.11338344604637188
201	0.11099014747691319
202	0.11423678806011213
203	0.11122683971956229
204	0.11256907982920769
205	0.11330559134939529
206	0.11203933524542936
207	0.11446520884185468
208	0.11242252155876002
209	0.11333140998714343
210	0.1122726519264792
211	0.11053194034445378
212	0.1108234357460528
213	0.11165270871734585
214	0.11024817754564281
215	0.11170578124664701
216	0.1137776777617774
217	0.11369204989844241
218	0.1126133654806369
219	0.11385587656319836
220	0.11466241266915615
221	0.11350340832864457
222	0.11207597976796893
223	0.111375346305906
224	0.11379459244615207
225	0.11242807465043297
226	0.11599028922653014
227	0.11260757658816296
228	0.11223241194604053
229	0.11383515456155904
230	0.11174435866527342
231	0.11395820504953406
232	0.11168776425394876
233	0.11185283120684437
234	0.1119721552776151
235	0.11192631669871526
236	0.1149049072422354
237	0.1117961248082357
238	0.11678220111114362
239	0.11279410070533684
240	0.11256904600710059
241	0.11176900667916766
242	0.1146238470835078
243	0.11270652490031004
244	0.11153652354376062
245	0.11287330895042906
246	0.11204033354937507
247	0.11197977561723567
248	0.11493478576579728
249	0.11466961828490428
250	0.11346520996074864
251	0.11157148108790652
252	0.11389051719100714
253	0.1118208165319597
254	0.1151141997619955
255	0.11247425153895804
256	0.11404497724559515
257	0.11140054168146021
258	0.10995360959720094
259	0.11161565055410241
260	0.11290332332923221
261	0.11282392308049002
262	0.11373269192016466
263	0.11294201751942093
264	0.1123795594617726
265	0.11163508801951323
266	0.11199323818381077
267	0.1130114388222257
268	0.11272495814028641
269	0.1139386877468116
270	0.114332143922168
271	0.11141422916116003
272	0.11066835874771205
273	0.11383486984294361
274	0.11390260392659929
275	0.11183446650416827
276	0.11101336202169079
277	0.11326185242076187
278	0.11268887355383456
279	0.11282339345706063
280	0.11192440428853037
281	0.11386555322455635
282	0.11329432971059784
283	0.11229683776201388
284	0.11228952351752082
285	0.11207650034142598
286	0.11221966140134254
287	0.1124729644788721
288	0.11257273493352687
289	0.11179772570192162
290	0.1116352554712816
291	0.11193571712884748
292	0.11255963851125031
293	0.11189957344805339
294	0.11089490065674666
295	0.1109966581705761
296	0.11166911190824026
297	0.11008416335265062
298	0.11185831636996928
299	0.11323084642553452
300	0.11180356557985695
301	0.11349020465308203
302	0.11356246853428768
303	0.11216557020134901
304	0.11034048893360998
305	0.1118656284909955
306	0.11093537858578882
307	0.11280550192371654
308	0.11245633088523163
309	0.11330242609059618
310	0.11109244235838622
311	0.11179951447549998
312	0.11139026182439647
313	0.11380490964060481
314	0.11171023706818814
315	0.11068864909360722
316	0.11132983237657444
317	0.11243271414433727
318	0.11456124111807797
319	0.11501559923862208
320	0.11023746052784107
321	0.11103289037812997
322	0.1132413094152826
323	0.1120831103161491
324	0.1130119481623595
325	0.11257911296660919
326	0.11494842021546275
327	0.1140063754835255
328	0.11290333162769135
329	0.11229033663733018
330	0.11365373513549373
331	0.11249886748740544
332	0.11326044787297845
333	0.1147936378497837
334	0.11126084347427152
335	0.11235900786464399
336	0.10958955125356909
337	0.11288905242777122
338	0.11260060511382838
339	0.1116771848797226
340	0.11095728471295666
341	0.11074508914388981
342	0.10998606849302822
343	0.1130923197139886
344	0.11230459372710296
345	0.11170508837819115
346	0.11314471781100366
347	0.11052715269477745
348	0.11386955074393702
349	0.11277378389748656
350	0.11159682305635735
351	0.11206570065437069
352	0.11213636836498084
353	0.1117091040687617
354	0.11144153950038828
355	0.11212754332432893
356	0.11347746333819436
357	0.10997242655588332
358	0.11021131949133861
359	0.11286818469002856
360	0.11402359600649792
361	0.11373426355201807
362	0.11163374699835077
363	0.1123694022109891
364	0.11115451985754934
365	0.11322043452003434
366	0.11272755876891492
367	0.11191492938230418
368	0.11181372487104362
369	0.10966440054930138
370	0.11254458066828522
371	0.11218530593014724
372	0.11205258770266849
373	0.11303285176750956
374	0.11134670027478577
375	0.11148215660045492
376	0.11390769070965812
377	0.11288233219639555
378	0.11664765158503392
379	0.11330138478896781
380	0.11208267431557375
381	0.1135087757302236
382	0.1137357687153396
383	0.11444362483612573
384	0.11307391791771862
385	0.11273500496625125
386	0.11256860870256821
387	0.1134625392428602
388	0.11262898141613348
389	0.11516028710630158
390	0.11219550846568072
391	0.11281078903212728
392	0.11194948125096693
393	0.10949981505030415
394	0.1130322271180325
395	0.11295229363161875
396	0.1121090379005514
397	0.11346972030297652
398	0.11249159625028061
399	0.11247940439893966
400	0.11041653598228808
401	0.11320191303092453
402	0.11134648462109352
403	0.11162495514341189
404	0.11698432509125521
405	0.11224900081020672
406	0.11381981669067656
407	0.11343047305799865
408	0.1125991879075569
409	0.11281409445896085
410	0.11189097108793919
411	0.11299741201888454
412	0.11244747558228713
413	0.11164648461924012
414	0.11199995233450254
415	0.11215796371107385
416	0.1112458875877849
417	0.11399650972928779
418	0.11374764269194722
419	0.11239162355216142
420	0.11219482346068427
421	0.11294245402076533
422	0.11381678742765736
423	0.11387327518998101
424	0.11103704400366614
425	0.11316687548995726
426	0.11341672193422903
427	0.11282884020192045
428	0.11193756523758074
429	0.11279184277495667
430	0.11264984560596476
431	0.11160805247869883
432	0.11354079571140677
433	0.10979034094402373
434	0.11399948874370837
435	0.11324482576433505
436	0.11290076184684304
437	0.11233597049953785
438	0.11330352227567861
439	0.11319687165565953
440	0.1116184865796678
441	0.11177614577781234
442	0.11270708933736069
443	0.11177008399648439
444	0.11021651855581031
445	0.11388763218981744
446	0.11053275028150462
447	0.11175634088671484
448	0.11350874456216858
449	0.11238984135529637
450	0.1120852386811972
451	0.11261607581136462
452	0.1110247343397476
453	0.11299378529901422
454	0.11207343989541833
455	0.11309076077079602
456	0.11207679904096782
457	0.11367894374632381
458	0.11393258980097189
459	0.11233777463894822
460	0.11160756128584998
461	0.11310559846324247
462	0.11305106479713803
463	0.11275226135590492
464	0.11218685396181667
465	0.11203610991400789
466	0.11131182655571825
467	0.11206266997909305
468	0.11121893447394353
469	0.11208689075695537
470	0.11114478210306947
471	0.11296283869302626
472	0.11261115248252127
473	0.112725933843025
474	0.11183134758640173
475	0.11352068928806909
476	0.11486010604232079
477	0.1125638646055439
478	0.11032824702579012
479	0.11277426837111819
480	0.11289856204329267
481	0.11139456024626854
482	0.11580813200341607
483	0.11283394525380776
484	0.11199610949388616
485	0.1134748158007022
486	0.11346148808089797
487	0.11232778910809052
488	0.11259179685035293
489	0.11350870724202275
490	0.11016619808149912
491	0.11279915339359481
492	0.11188733042159231
493	0.11340754373121
494	0.11408238975493494
495	0.1134082106347709
496	0.11088802430769942
497	0.11388563897614754
498	0.1134486413970416
499	0.1098852662002423
500	0.11340086682279774
501	0.11090173081935956
502	0.11290663564833073
503	0.11183597047982506
504	0.11416640860576051
505	0.11119578867960837
506	0.11340177980224275
507	0.11291581181866235
508	0.11344786338803592
509	0.1126766245381225
510	0.11401979482315627
511	0.11256654168290424
512	0.11142904420905736
513	0.11219586023469687
514	0.11280112215160257
515	0.11670628452307943
516	0.11308931382262699
517	0.11151988654314564
518	0.11215260463705773
519	0.11162878017682656
520	0.11210643962164467
521	0.1115564261702399
522	0.1139626090702676
523	0.11407434254129241
524	0.11359522837443344
525	0.11193140249374559
526	0.11291677889039242
527	0.11320579651128483
528	0.11058662424701703
529	0.11234095897478391
530	0.11238613215734326
531	0.11460696511373632
532	0.1143401996156926
533	0.11193856412666112
534	0.11311337247716502
535	0.11259255638242407
536	0.11071433274601644
537	0.1134307392571112
538	0.11315828025283092
539	0.11110979283410315
540	0.11089943272409777
541	0.1133155725007967
542	0.11241998700498679
543	0.11298640221914813
544	0.11515268234828355
545	0.11238676421950919
546	0.11073099006993498
547	0.11240750988776745
548	0.1140070461660652
549	0.11360660434278773
550	0.11412110545691646
551	0.11282845190433918
552	0.11332812756046731
553	0.11436760864965534
554	0.1127320831815334
555	0.11017312496062373
556	0.1162136779484958
557	0.11304821434604759
558	0.11171057247296076
559	0.11043785144241318
560	0.11127216425742839
561	0.11530098738427416
562	0.11008414071849124
563	0.11379039099411936
564	0.1136973948579745
565	0.1127462980210804
566	0.1133308559797815
567	0.11274493378109955
568	0.11212268820361886
569	0.11131576582156044
570	0.11277244647890323
571	0.11239047817936311
572	0.11217893175087278
573	0.1148294861689668
574	0.11421847861016457
575	0.11274105712404217
576	0.11169577461051168
577	0.11107193540437078
578	0.11127579914009271
579	0.11288360939433706
580	0.1126498312086611
581	0.11173877217632024
582	0.1120782012190122
583	0.11210846780386265
584	0.11265333553294768
585	0.11339629342776085
586	0.11116791922963018
587	0.11124242093162125
588	0.11368666946716563
589	0.11372063322710674
590	0.11261773010003853
591	0.11203054391759833
592	0.11333847065539226
593	0.111723070965057
594	0.11340614581189432
595	0.11581849646943251
596	0.11277166973719753
597	0.11222606465794037
598	0.1136680727079962
599	0.11266292364227803
600	0.11036548741354912
601	0.11373566555661992
602	0.11114231231552017
603	0.11047360875879957
604	0.11123567604967965
605	0.11200003928697534
606	0.11192694647002571
607	0.11054120677696411
608	0.11214421576265181
609	0.11162809217242425
610	0.11261153255815808
611	0.1129600749609643
612	0.11276549714914395
613	0.11251084665662578
614	0.11215098346719439
615	0.11381753638879769
616	0.11285225677665359
617	0.11208785568499442
618	0.11513398710610297
619	0.11419308484764185
620	0.11415575241269979
621	0.11211593339097262
622	0.11408131128127522
623	0.11380116486244243
624	0.11415296927462126
625	0.11245763243348324
626	0.11181885408669218
627	0.11312484854587605
628	0.1136139248883802
629	0.11103902537879717
630	0.11282954755270748
631	0.11346935767002071
632	0.11187142275230841
633	0.11281907121765397
634	0.11058033558148277
635	0.11298861902872358
636	0.11299339709917623
637	0.11135968364594076
638	0.11319152134771533
639	0.11208858237391907
640	0.1116761899878127
641	0.11431659581834784
642	0.11108955619010026
643	0.1155692197181798
644	0.11229896191121164
645	0.11425245410202992
646	0.11338807752259007
647	0.11218932111818304
648	0.11284210338262327
649	0.11300941535348871
650	0.1127976630659143
651	0.1128390554575389
652	0.11121444171839326
653	0.1119938169698856
654	0.11141173245593662
655	0.11320964246743308
656	0.1106439017761492
657	0.11190023265025077
658	0.11340383312420423
659	0.11133003926891923
660	0.1114916821498911
661	0.11242012906445054
662	0.11420046112585086
663	0.11207130647516435
664	0.11385355762536922
665	0.10944860386834693
666	0.11189427460930423
667	0.11158238194877343
668	0.11447381436208591
669	0.11535305963759943
670	0.11230660317156031
671	0.11338046213543194
672	0.11283544544239575
673	0.1115125323544725
674	0.11265592891117668
675	0.11308393632640758
676	0.11323854949779583
677	0.11107986911409715
678	0.1111436285709549
679	0.11116509017054511
680	0.11181676457801983
681	0.11383670729279438
682	0.1120008935103923
683	0.11215986425279467
684	0.11345995457707377
685	0.11265014293752507
686	0.11229523249506902
687	0.1130791351943035
688	0.11453511774203888
689	0.11312701919412156
690	0.11437573058863318
691	0.11035000419003742
692	0.11144170524714742
693	0.11224528550363884
694	0.11175322235048446
695	0.11135191051511181
696	0.11164350530048522
697	0.11378237526579349
698	0.11084328453855342
699	0.11304634156641215
700	0.11108945079057271
701	0.11201941728224932
702	0.11180641603705958
703	0.11351037410968774
704	0.11171583310346528
705	0.11429161673835925
706	0.11300098218472848
707	0.1108875530645115
708	0.11202041347594005
709	0.1095366017830968
710	0.11229501020264396
711	0.11176908531487283
712	0.11334322153390382
713	0.11277122860173006
714	0.11178341122458818
715	0.11191513852269874
716	0.11388165872669241
717	0.11045444906980001
718	0.11203909190392879
719	0.1147119913242533
720	0.11335115313361242
721	0.11032432355846976
722	0.11180975497478547
723	0.11210835675376822
724	0.11361398347107182
725	0.11216545729901846
726	0.1121817755656185
727	0.11206434909024877
728	0.11149293921214436
729	0.11328710391211701
730	0.11321875399947721
731	0.11463551358588414
732	0.1147057088415125
733	0.11137983499204
734	0.11407540118511149
735	0.11150901404821473
736	0.11190227859153581
737	0.11133254374762765
738	0.11327662917999949
739	0.112082494301487
740	0.11187858378182496
741	0.11260314389438353
742	0.11428951540464952
743	0.11122014138257799
744	0.11176192464668151
745	0.11323948949230173
746	0.11311672552650764
747	0.1120657634762625
748	0.11176265659538326
749	0.11306679483195216
750	0.11208855664396163
751	0.11069909807375442
752	0.11072867826636756
753	0.11178666198452515
754	0.11326843505599087
755	0.11196523407169988
756	0.1116402676724812
757	0.11168022893100606
758	0.11274457262162915
759	0.1140399208896437
760	0.11190529829730446
761	0.11238569601818478
762	0.11142147277237893
763	0.11259151255655017
764	0.1116501352459874
765	0.11328867400459848
766	0.11315804881568382
767	0.11351044412071797
768	0.11391524044180215
769	0.1139677609475248
770	0.11292706676223613
771	0.11381381280997308
772	0.10994683230184353
773	0.11490119458783427
774	0.10984150159576432
775	0.11148048593101788
776	0.11219619653971637
777	0.1143758941711591
778	0.11219463999237439
779	0.11176096602000715
780	0.11302485180162192
781	0.113890623987743
782	0.11147189050435949
783	0.11236541408445888
784	0.11195570943364902
785	0.10978177496148685
786	0.11409339618675239
787	0.1121012969935795
788	0.11068934225604733
789	0.11142774694414874
790	0.11225127808395981
791	0.11223878837960276
792	0.11190620217986612
793	0.11003550213025513
794	0.11051187129551047
795	0.11366142375507404
796	0.11306445228398272
797	0.11291976860156407
798	0.11402294674057305
799	0.11264370245151287
800	0.1116496046902966
801	0.10917341549549485
802	0.11145332641547166
803	0.11085956318515565
804	0.11091469896093822
805	0.11156103994975226
806	0.11158758928940618
807	0.11154215649645968
808	0.11244137014124046
809	0.11280639611344577
810	0.11426408296317479
811	0.11128972558219463
812	0.11220901280039058
813	0.1125020124969079
814	0.11432022658756097
815	0.1107854323086603
816	0.11156277039618266
817	0.11259864791413716
818	0.1110827174158785
819	0.11337660692352027
820	0.11177882262742539
821	0.11103566779644668
822	0.1121238242980485
823	0.11387409602573796
824	0.11297833792878677
825	0.11278595905524091
826	0.1128874402082622
827	0.11312304007129519
828	0.1104134005931652
829	0.11038582528861032
830	0.1142783986499885
831	0.11138588154284491
832	0.1115708670006177
833	0.11173652674395733
834	0.11316107900186988
835	0.11131039588244024
836	0.11172411672176887
837	0.11185856707922838
838	0.11174087182686099
839	0.1118221811625326
840	0.11192912126718191
841	0.11073776315465284
842	0.11431558638228148
843	0.11118876935809242
844	0.11240652932662568
845	0.111844698222641
846	0.11184226518340401
847	0.11187322779733863
848	0.1119581642193023
849	0.11285578515164063
850	0.11263076013318758
851	0.11162474310521688
852	0.1122876529411441
853	0.11309258452838215
854	0.11304555579335926
855	0.11331859821040587
856	0.11029850441884223
857	0.11238956299983952
858	0.11516120742380877
859	0.11183703180330809
860	0.112172542255678
861	0.11228748276958458
862	0.11137609001607741
863	0.11258558920980806
864	0.11341497357259539
865	0.11207468141640209
866	0.11334183972294419
867	0.11319100211677707
868	0.11227138735280241
869	0.11249097834774598
870	0.11191060861266194
871	0.11467781299582719
872	0.11309965726448042
873	0.11369637200333231
874	0.11720454275580713
875	0.11056725415614528
876	0.11234100200129199
877	0.11532058713168251
878	0.11290205381516594
879	0.11186596158787895
880	0.11086720210132985
881	0.1149151210821118
882	0.11269342840663597
883	0.11295313347591524
884	0.11107723033068721
885	0.11508926147372853
886	0.11367745604699352
887	0.11281425734305099
888	0.112452812318203
889	0.1140013259580236
890	0.11022389983782326
891	0.11302213363267097
892	0.1108043998022723
893	0.11252381294077006
894	0.11108348301511764
895	0.11466341694910095
896	0.11249898160700562
897	0.11103906725059212
898	0.11155261794254531
899	0.11232034924106324
900	0.1136149834056606
901	0.11131768223564313
902	0.11133933701167663
903	0.11175392414439221
904	0.11237636933669286
905	0.11427706752049314
906	0.1137260299037574
907	0.11410465023007743
908	0.11141240455724308
909	0.11054186919766654
910	0.1116476509779277
911	0.11084730186946637
912	0.1116711892690854
913	0.11200311390575612
914	0.1128733864439796
915	0.11147532403929046
916	0.11148668593644442
917	0.11361691556483484
918	0.11122284683659946
919	0.112623783668413
920	0.11322064353112565
921	0.11287431012851064
922	0.11330356029160775
923	0.11187106052525066
924	0.11211136033616288
925	0.1127366846894101
926	0.11238267483354199
927	0.11040562023509325
928	0.11538267692562382
929	0.11229313691652994
930	0.11169664550466911
931	0.11323985113827628
932	0.11236539861596283
933	0.11266094905031458
934	0.1102920393663632
935	0.11124905857966706
936	0.11200009599592273
937	0.11173373766829847
938	0.11190777726544475
939	0.1114736213624935
940	0.11419582665123412
941	0.11212009077767107
942	0.11370955381968582
943	0.11520080202403479
944	0.1115308171858679
945	0.11163270233256063
946	0.11246613490241379
947	0.11436789245753713
948	0.11264721554778649
949	0.11357456200498255
950	0.11487782374897362
951	0.11252240411922476
952	0.1124487277888377
953	0.11215800803753287
954	0.11224901309322789
955	0.11110002882547623
956	0.11394820027390452
957	0.11224880762373074
958	0.11160926123752797
959	0.1139883390189329
960	0.11179745627340511
961	0.11177643417558827
962	0.11260968876820703
963	0.11253166964640493
964	0.11367287426277219
965	0.1136971759792929
966	0.11241060619047186
967	0.11536898462515606
968	0.11190493214103765
969	0.11243725380845074
970	0.11188304408623348
971	0.11297127200830288
972	0.11428056154807414
973	0.11360474926624442
974	0.11178104133675583
975	0.11264444617934868
976	0.1130586718003389
977	0.11078547271526996
978	0.11318278422662184
979	0.11556130108923625
980	0.1123460896829056
981	0.11288066785044706
982	0.11293311681589988
983	0.11215014945099532
984	0.11176821604967212
985	0.11406855655540957
986	0.11195093692203387
987	0.1136257619672558
988	0.11274801068033012
989	0.11208937666586356
990	0.11342719010680864
991	0.11166814465885422
992	0.11140105495488828
993	0.11247662299917098
994	0.1117391702070101
995	0.11071292065112716
996	0.1127829884476434
997	0.11216520650985685
998	0.11416190207686856
999	0.11172369625469121
1000	0.1122712362747482
1001	0.11113377154432338
1002	0.11352550240790725
1003	0.11263858021844482
1004	0.11332460296737742
1005	0.11289634605017042
1006	0.11391263584503275
1007	0.11177020377087388
1008	0.11153324406923834
1009	0.11042588217094963
1010	0.11249925561983075
1011	0.1133906426282908
1012	0.11478989432652642
1013	0.1112489845076586
1014	0.11147754859576314
1015	0.11230683355281235
1016	0.11317033599332726
1017	0.113679833575738
1018	0.11284253309186358
1019	0.11178837315794826
1020	0.1122188080130585
1021	0.11344103976614217
1022	0.1115088921353581
1023	0.11256923313768492
1024	0.11148596635113243
1025	0.11259286101071436
1026	0.11128367176730451
1027	0.11222249103246333
1028	0.11331365449448229
1029	0.11393098893133125
1030	0.11147660604020514
1031	0.11291954396645834
1032	0.11138173222986247
1033	0.11477914302231668
1034	0.11247915568962281
1035	0.11155366969575586
1036	0.11246021936240305
1037	0.11189220789889627
1038	0.11013338118783042
1039	0.11412196809320951
1040	0.11158721534354019
1041	0.11182498664712211
1042	0.11116331774966998
1043	0.11308963943942525
1044	0.11322639073368909
1045	0.11156580236020808
1046	0.11152600572673375
1047	0.11313868012629406
1048	0.11285135380903323
1049	0.11232960542300169
1050	0.11325232181872846
1051	0.11220670645540581
1052	0.11156359798472872
1053	0.11197366441405629
1054	0.11390777278356995
1055	0.11220292444382574
1056	0.1119796160594982
1057	0.11421580485369402
1058	0.11422791535628134
1059	0.11551876728254412
1060	0.11345455074029026
1061	0.11277479410221013
1062	0.11270935896867712
1063	0.11561599051252763
1064	0.11239256492225301
1065	0.11056111825256369
1066	0.1120796573859021
1067	0.11338881668817469
1068	0.11288661246744423
1069	0.11148852258309591
1070	0.11201555476512298
1071	0.11206942448529877
1072	0.11263952236852157
1073	0.11265978494892503
1074	0.11259204057263127
1075	0.11218737845089065
1076	0.11513398973913913
1077	0.111396473078901
1078	0.11282968985656322
1079	0.11211147125926448
1080	0.11230674377250184
1081	0.11183017980872444
1082	0.11201708997614113
1083	0.11470280038445994
1084	0.11339664314587085
1085	0.11402665345620065
1086	0.11079818178878559
1087	0.11228140921264596
1088	0.11298712628909115
1089	0.11398763654649388
1090	0.11379035375431626
1091	0.11356225292949737
1092	0.11284162359723451
1093	0.11200982368489179
1094	0.11229185922169566
1095	0.11327367100246075
1096	0.11214051907658204
1097	0.11337193860886008
1098	0.11192055316149184
1099	0.11567006111404679
1100	0.1140380711875293
1101	0.1117647494064529
1102	0.11182664259461844
1103	0.11626434763014702
1104	0.11154957236423364
1105	0.11230597252249545
1106	0.1113990369853816
1107	0.11207573106685648
1108	0.11425723059680583
1109	0.11421115023692588
1110	0.113764428638841
1111	0.11324148943334586
1112	0.11196265289429538
1113	0.11001097067990559
1114	0.11254306939437245
1115	0.11358594701787365
1116	0.11169488959931077
1117	0.11161942429529981
1118	0.11172069964884039
1119	0.11438937093435146
1120	0.11103418211697325
1121	0.11344325367818031
1122	0.11106408783170348
1123	0.11299175550498285
1124	0.1129241386538335
1125	0.11015181494378505
1126	0.11385959362483809
1127	0.11266721862864132
1128	0.1121109224060433
1129	0.11263695289911009
1130	0.11330374172370253
1131	0.11139745582206426
1132	0.11349805157052303
1133	0.11274717479319582
1134	0.11346796257051804
1135	0.11347445843963162
1136	0.11154214807322664
1137	0.11144121921736796
1138	0.11124700025597359
1139	0.1134173655152666
1140	0.1131298863836932
1141	0.1140529080401591
1142	0.11224768840684796
1143	0.11373905094232159
1144	0.1139768697459797
1145	0.11125486959458764
1146	0.11122357504714382
1147	0.1129804597220528
1148	0.11442353288128587
1149	0.11089112593877123
1150	0.11348879332969887
1151	0.11134842370694234
1152	0.11434840403829771
1153	0.11272395919173599
1154	0.11233095798392087
1155	0.11357658279776937
1156	0.1118511190826491
1157	0.11455845836985967
1158	0.11199957842702016
1159	0.11412106487054993
1160	0.11166416326268949
1161	0.11187104883768917
1162	0.11133213833577167
1163	0.11045672501808917
1164	0.11169147436932239
1165	0.11256945091913925
1166	0.1117145787020675
1167	0.11138656401486688
1168	0.1138006961830136
1169	0.11247377436431583
1170	0.11096624259443945
1171	0.11115360459395754
1172	0.11296847911879007
1173	0.11411120068093115
1174	0.11313044976223513
1175	0.11318949412900088
1176	0.11541812048609564
1177	0.11169403752093503
1178	0.11358405262055093
1179	0.11075359795926996
1180	0.113853189409997
1181	0.11345992010693777
1182	0.11246397886483643
1183	0.1133032012591168
1184	0.11400680692402983
1185	0.11103353106882707
1186	0.11107835295525036
1187	0.11471262492419525
1188	0.11220707599618399
1189	0.111114869035331
1190	0.11283358344888426
1191	0.11303805132302717
1192	0.1115494687722546
1193	0.11207823881516267
1194	0.11406228151725985
1195	0.11155734544131295
1196	0.1126920242902963
1197	0.11277451531294988
1198	0.11176591934157544
1199	0.10970651487830466
1200	0.11332011937345873
1201	0.11320793014109849
1202	0.11336337033978865
1203	0.11238720655688861
1204	0.11506160704497957
1205	0.11213335639391948
1206	0.11340125303760022
1207	0.11289193977526302
1208	0.11188094651725795
1209	0.11241142877425872
1210	0.1138968038589034
1211	0.11099222372499462
1212	0.1115866727358743
1213	0.11427275666754448
1214	0.11165896972822449
1215	0.11429465510029592
1216	0.11206846002531688
1217	0.11057417303606495
1218	0.11006857320051604
1219	0.11497018038790695
1220	0.11257222161138612
1221	0.11066169840181456
1222	0.11320090913291592
1223	0.11225666674657626
1224	0.11229114166674883
1225	0.11353477939289634
1226	0.11336140892839149
1227	0.11062037047040885
1228	0.11155027155999939
1229	0.11101353044584886
1230	0.11366154407763916
1231	0.11148182742996164
1232	0.11187070591506262
1233	0.1118088661493056
1234	0.11384681071779772
1235	0.1148360548098945
1236	0.11210854189119238
1237	0.1118556554479596
1238	0.11287891625518483
1239	0.11329330605355979
1240	0.11211893313666446
1241	0.11180907997545313
1242	0.11135571748234013
1243	0.11288036284920998
1244	0.11279886366169314
1245	0.11320503750583485
1246	0.11394641686394956
1247	0.11157689017425171
1248	0.11277291637379486
1249	0.1123795692787529
