	case	comparison	SNF: FDA & CGC
205170	MO_1124	ACH-000929	0.9978692392862634
205029	MO_1124	ACH-000647	0.9978697519712462
204762	MO_1124	ACH-000018	0.997869846501013
204949	MO_1124	ACH-000484	0.9978701738350909
204946	MO_1124	ACH-000481	0.9978703018902042
204810	MO_1124	ACH-000171	0.9978705879200687
204914	MO_1124	ACH-000420	0.9978714709142125
204784	MO_1124	ACH-000103	0.9978720574180003
204905	MO_1124	ACH-000395	0.9978720626521052
204870	MO_1124	ACH-000320	0.9978720698871478
204931	MO_1124	ACH-000447	0.997872998204297
205054	MO_1124	ACH-000691	0.997874423261942
204865	MO_1124	ACH-000308	0.9978744380755529
205041	MO_1124	ACH-000668	0.9978746543911367
205031	MO_1124	ACH-000650	0.9978749520855197
204848	MO_1124	ACH-000259	0.9978756372149199
204994	MO_1124	ACH-000577	0.9978757555753627
204793	MO_1124	ACH-000118	0.9978770021705389
204995	MO_1124	ACH-000580	0.9978773254063956
204818	MO_1124	ACH-000189	0.9978775836086876
205024	MO_1124	ACH-000637	0.9978778941064439
204822	MO_1124	ACH-000200	0.997878091423453
205034	MO_1124	ACH-000655	0.9978781392533174
204824	MO_1124	ACH-000207	0.9978786804911813
205071	MO_1124	ACH-000725	0.9978787472780751
205038	MO_1124	ACH-000665	0.9978788148397869
204829	MO_1124	ACH-000219	0.9978789961638141
204993	MO_1124	ACH-000574	0.9978791083116458
204768	MO_1124	ACH-000042	0.9978794337448053
204927	MO_1124	ACH-000438	0.9978795013968733
204990	MO_1124	ACH-000570	0.9978795876107921
204842	MO_1124	ACH-000249	0.9978798076185558
204900	MO_1124	ACH-000384	0.9978802890747915
205066	MO_1124	ACH-000718	0.9978812550439558
204770	MO_1124	ACH-000052	0.9978825326916871
204854	MO_1124	ACH-000277	0.9978827929954779
205110	MO_1124	ACH-000811	0.997882883632995
204978	MO_1124	ACH-000548	0.9978832832203597
205036	MO_1124	ACH-000662	0.9978833241154643
205161	MO_1124	ACH-000910	0.9978836737815167
204869	MO_1124	ACH-000319	0.9978837719438203
205127	MO_1124	ACH-000847	0.9978842025194287
205063	MO_1124	ACH-000713	0.9978844483703182
204841	MO_1124	ACH-000248	0.997884562439295
205049	MO_1124	ACH-000679	0.9978854630469586
205203	MO_1124	ACH-001138	0.9978856177931893
204838	MO_1124	ACH-000242	0.9978862324246806
204933	MO_1124	ACH-000449	0.997886452939077
205140	MO_1124	ACH-000865	0.9978865013679158
205126	MO_1124	ACH-000846	0.9978867010831682
204964	MO_1124	ACH-000521	0.9978867788812247
205160	MO_1124	ACH-000906	0.9978868742874557
204970	MO_1124	ACH-000530	0.9978880596741203
205062	MO_1124	ACH-000711	0.99788808839451
205067	MO_1124	ACH-000719	0.9978884675796079
205155	MO_1124	ACH-000893	0.997888628321211
205013	MO_1124	ACH-000616	0.9978888295835542
204766	MO_1124	ACH-000035	0.9978890488042551
205006	MO_1124	ACH-000603	0.9978895840785764
204863	MO_1124	ACH-000304	0.9978896856701078
204898	MO_1124	ACH-000381	0.9978898288629056
204802	MO_1124	ACH-000147	0.9978900350834027
204860	MO_1124	ACH-000293	0.9978905146134447
205047	MO_1124	ACH-000677	0.9978906133603263
205114	MO_1124	ACH-000819	0.9978908966903156
205153	MO_1124	ACH-000890	0.9978909755074282
204958	MO_1124	ACH-000508	0.9978912415528715
204888	MO_1124	ACH-000358	0.9978912479344266
205185	MO_1124	ACH-000976	0.9978919035297805
204930	MO_1124	ACH-000443	0.9978927128734201
204975	MO_1124	ACH-000545	0.9978931957362055
204852	MO_1124	ACH-000270	0.9978934133480696
205108	MO_1124	ACH-000809	0.9978935640550478
204974	MO_1124	ACH-000544	0.997893937867497
205011	MO_1124	ACH-000614	0.9978942377198514
205048	MO_1124	ACH-000678	0.9978945483192971
204968	MO_1124	ACH-000527	0.9978951286261123
204919	MO_1124	ACH-000427	0.9978951565282916
205135	MO_1124	ACH-000859	0.997895258945258
204899	MO_1124	ACH-000383	0.9978968717729897
204868	MO_1124	ACH-000318	0.9978975036088988
204763	MO_1124	ACH-000021	0.9978975212994118
205169	MO_1124	ACH-000927	0.997898272566818
204775	MO_1124	ACH-000078	0.9978983731274473
205173	MO_1124	ACH-000945	0.9978984146025812
204886	MO_1124	ACH-000355	0.9978984616930306
204853	MO_1124	ACH-000276	0.9978986581224262
204851	MO_1124	ACH-000269	0.9978991066962032
204859	MO_1124	ACH-000292	0.9978996058264754
204939	MO_1124	ACH-000465	0.997899719183924
204887	MO_1124	ACH-000356	0.9979003759900208
205142	MO_1124	ACH-000867	0.9979005876912606
204791	MO_1124	ACH-000116	0.9979008536653111
205115	MO_1124	ACH-000823	0.9979008744465887
205035	MO_1124	ACH-000657	0.9979009633413367
205021	MO_1124	ACH-000628	0.997901349976456
204954	MO_1124	ACH-000496	0.997901422262485
205164	MO_1124	ACH-000916	0.997903124819841
205145	MO_1124	ACH-000873	0.9979031712974522
204977	MO_1124	ACH-000547	0.9979040475644325
204774	MO_1124	ACH-000075	0.9979041220334066
204800	MO_1124	ACH-000144	0.9979050027389865
205023	MO_1124	ACH-000633	0.9979050650137808
204963	MO_1124	ACH-000518	0.9979058174146642
205095	MO_1124	ACH-000781	0.9979059775828999
205137	MO_1124	ACH-000861	0.9979067036246981
204831	MO_1124	ACH-000223	0.9979068259987274
205152	MO_1124	ACH-000888	0.9979069985671013
205102	MO_1124	ACH-000792	0.9979070104606427
204947	MO_1124	ACH-000482	0.9979072743499929
204953	MO_1124	ACH-000491	0.9979073733404853
204904	MO_1124	ACH-000394	0.9979073846761378
205088	MO_1124	ACH-000767	0.9979074761468592
204942	MO_1124	ACH-000472	0.9979082174665285
205103	MO_1124	ACH-000793	0.9979084292979779
204862	MO_1124	ACH-000303	0.9979089657255359
205045	MO_1124	ACH-000674	0.9979089857858998
204834	MO_1124	ACH-000231	0.9979091680193963
205187	MO_1124	ACH-000985	0.9979107095187429
205119	MO_1124	ACH-000827	0.9979110676506923
204769	MO_1124	ACH-000047	0.9979115048899296
205027	MO_1124	ACH-000640	0.9979115826222342
204873	MO_1124	ACH-000330	0.997911610920809
205128	MO_1124	ACH-000848	0.9979118922918556
204961	MO_1124	ACH-000515	0.9979120542813233
205089	MO_1124	ACH-000769	0.9979138904806388
204823	MO_1124	ACH-000201	0.9979180413211799
204921	MO_1124	ACH-000429	0.9979180993984812
204989	MO_1124	ACH-000569	0.9979188552619596
204785	MO_1124	ACH-000107	0.9979193616194878
204843	MO_1124	ACH-000250	0.9979194274959895
205001	MO_1124	ACH-000589	0.9979195747970128
204779	MO_1124	ACH-000094	0.9979197299283018
205077	MO_1124	ACH-000740	0.9979197630692791
205033	MO_1124	ACH-000652	0.9979199094932059
204922	MO_1124	ACH-000430	0.9979206146865272
204917	MO_1124	ACH-000424	0.9979208698803869
204996	MO_1124	ACH-000581	0.9979209575145188
204806	MO_1124	ACH-000155	0.9979210874714913
205195	MO_1124	ACH-001024	0.9979214141423148
204957	MO_1124	ACH-000506	0.9979214471461998
204984	MO_1124	ACH-000561	0.9979217234802354
205111	MO_1124	ACH-000812	0.9979217561377245
204937	MO_1124	ACH-000457	0.9979217900843063
204896	MO_1124	ACH-000378	0.9979222948473565
204895	MO_1124	ACH-000376	0.9979223217197952
204836	MO_1124	ACH-000236	0.99792291463849
204835	MO_1124	ACH-000235	0.997923343201037
204813	MO_1124	ACH-000178	0.997923861043397
205015	MO_1124	ACH-000620	0.9979247070134568
204875	MO_1124	ACH-000335	0.9979250945444148
204945	MO_1124	ACH-000480	0.9979257432882774
204962	MO_1124	ACH-000516	0.9979258316896359
205105	MO_1124	ACH-000800	0.9979267413657349
205121	MO_1124	ACH-000830	0.9979279420321742
205064	MO_1124	ACH-000716	0.9979286059966679
204798	MO_1124	ACH-000139	0.997928616703616
205072	MO_1124	ACH-000727	0.997928716582946
204807	MO_1124	ACH-000159	0.99792899054903
205094	MO_1124	ACH-000780	0.9979290111989864
205151	MO_1124	ACH-000886	0.9979290859299244
205098	MO_1124	ACH-000787	0.9979298965925958
205078	MO_1124	ACH-000743	0.9979299198470518
205025	MO_1124	ACH-000638	0.9979301255556695
204830	MO_1124	ACH-000222	0.9979309829021491
204789	MO_1124	ACH-000114	0.9979310432291313
204866	MO_1124	ACH-000309	0.9979310956974436
204951	MO_1124	ACH-000488	0.9979313904444681
205112	MO_1124	ACH-000816	0.9979315181706273
204880	MO_1124	ACH-000349	0.9979322834101843
205109	MO_1124	ACH-000810	0.9979324703283424
205051	MO_1124	ACH-000681	0.9979330686220559
205188	MO_1124	ACH-000986	0.9979332680497426
205004	MO_1124	ACH-000599	0.9979349384403309
205093	MO_1124	ACH-000778	0.9979351135905199
204915	MO_1124	ACH-000421	0.9979351383801194
205197	MO_1124	ACH-001049	0.9979358997061311
205117	MO_1124	ACH-000825	0.9979359909362189
205065	MO_1124	ACH-000717	0.9979360819472828
205009	MO_1124	ACH-000610	0.9979362814019566
204955	MO_1124	ACH-000501	0.997936789473612
204950	MO_1124	ACH-000486	0.9979369236410534
204908	MO_1124	ACH-000400	0.9979371448505046
204872	MO_1124	ACH-000329	0.9979373270885155
204844	MO_1124	ACH-000252	0.9979383595519777
205090	MO_1124	ACH-000772	0.9979393724678242
204971	MO_1124	ACH-000532	0.9979396403306801
205046	MO_1124	ACH-000675	0.9979398077870364
205130	MO_1124	ACH-000852	0.9979398160003979
204884	MO_1124	ACH-000353	0.9979398553906322
204856	MO_1124	ACH-000288	0.9979408975727696
205123	MO_1124	ACH-000840	0.9979409868206306
204952	MO_1124	ACH-000489	0.9979416470074334
205134	MO_1124	ACH-000858	0.9979416683935997
204805	MO_1124	ACH-000153	0.9979420466684379
205056	MO_1124	ACH-000696	0.9979426478174688
205008	MO_1124	ACH-000609	0.9979427088742294
205124	MO_1124	ACH-000841	0.9979428726166977
205139	MO_1124	ACH-000864	0.9979435958897482
204891	MO_1124	ACH-000361	0.9979438420118132
204932	MO_1124	ACH-000448	0.9979439483998319
205136	MO_1124	ACH-000860	0.9979449124958979
205118	MO_1124	ACH-000826	0.9979449699781766
204936	MO_1124	ACH-000452	0.9979452675325672
204756	MO_1124	ACH-000001	0.997945840006438
204913	MO_1124	ACH-000417	0.9979476349210528
204997	MO_1124	ACH-000584	0.9979513881353629
205039	MO_1124	ACH-000666	0.9979565771759314
205104	MO_1124	ACH-000798	0.9979607958985405
204938	MO_1124	ACH-000463	0.9979610567722126
204979	MO_1124	ACH-000552	0.9979644715742738
205175	MO_1124	ACH-000949	0.9979652232989916
204792	MO_1124	ACH-000117	0.9979672053529863
204808	MO_1124	ACH-000161	0.9979682304400439
204909	MO_1124	ACH-000401	0.9979692476279185
205191	MO_1124	ACH-000998	0.997972504302224
204832	MO_1124	ACH-000225	0.9979729860491484
204787	MO_1124	ACH-000109	0.9979738291858476
204795	MO_1124	ACH-000129	0.9979747568484091
204765	MO_1124	ACH-000030	0.9979754109148464
204867	MO_1124	ACH-000311	0.9979754917828537
204773	MO_1124	ACH-000067	0.997975832835654
204877	MO_1124	ACH-000343	0.9979758887095869
205133	MO_1124	ACH-000857	0.997978158593528
204903	MO_1124	ACH-000392	0.9979783307387939
205162	MO_1124	ACH-000911	0.997978443008068
204966	MO_1124	ACH-000524	0.9979789165718349
204781	MO_1124	ACH-000099	0.997979188615558
204885	MO_1124	ACH-000354	0.997979669559903
205189	MO_1124	ACH-000989	0.9979799263222209
204916	MO_1124	ACH-000423	0.9979809441773639
205183	MO_1124	ACH-000970	0.9979818765129647
204820	MO_1124	ACH-000192	0.9979821433170047
205052	MO_1124	ACH-000688	0.9979842351156926
205184	MO_1124	ACH-000971	0.9979848245229308
204881	MO_1124	ACH-000350	0.9979850117277438
204799	MO_1124	ACH-000142	0.9979854381220179
205043	MO_1124	ACH-000670	0.99798572699967
205148	MO_1124	ACH-000881	0.9979858187950993
205079	MO_1124	ACH-000744	0.9979863759340603
204771	MO_1124	ACH-000055	0.9979865095392594
205101	MO_1124	ACH-000790	0.9979874183444755
205163	MO_1124	ACH-000915	0.9979875248668328
205014	MO_1124	ACH-000617	0.9979876847751589
204910	MO_1124	ACH-000403	0.9979877169435529
204976	MO_1124	ACH-000546	0.997988042399106
205042	MO_1124	ACH-000669	0.9979881764522882
205057	MO_1124	ACH-000698	0.9979884367109185
204812	MO_1124	ACH-000176	0.9979894163857368
204758	MO_1124	ACH-000008	0.9979898991930104
204871	MO_1124	ACH-000322	0.9979901281514133
205007	MO_1124	ACH-000605	0.9979917984092307
205080	MO_1124	ACH-000747	0.9979920564351874
204934	MO_1124	ACH-000450	0.9979922149279076
205143	MO_1124	ACH-000869	0.9979935982351017
204864	MO_1124	ACH-000305	0.9979937828761011
205147	MO_1124	ACH-000880	0.9979939777150739
205181	MO_1124	ACH-000966	0.9979950535185999
205179	MO_1124	ACH-000962	0.9979954794038814
205122	MO_1124	ACH-000835	0.9979962132345327
204918	MO_1124	ACH-000425	0.9979963172325943
204929	MO_1124	ACH-000442	0.9979965356060997
204928	MO_1124	ACH-000441	0.9979966638407257
204911	MO_1124	ACH-000408	0.9979969501335979
205075	MO_1124	ACH-000733	0.9979972481263797
205198	MO_1124	ACH-001065	0.9979997809527796
205082	MO_1124	ACH-000749	0.9979998710285118
205030	MO_1124	ACH-000648	0.9979999864261727
205131	MO_1124	ACH-000853	0.9980006040995346
205171	MO_1124	ACH-000930	0.9980007891590675
205156	MO_1124	ACH-000894	0.9980009633249208
205176	MO_1124	ACH-000951	0.9980017526291086
205207	MO_1124	ACH-001233	0.998001913211532
205107	MO_1124	ACH-000803	0.998002511188525
205091	MO_1124	ACH-000775	0.9980032517225867
205044	MO_1124	ACH-000672	0.9980051893793829
205167	MO_1124	ACH-000924	0.998005574498566
205000	MO_1124	ACH-000587	0.9980060142572001
205182	MO_1124	ACH-000968	0.9980064076424621
205116	MO_1124	ACH-000824	0.9980100725702339
205190	MO_1124	ACH-000991	0.9980121116012214
